Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
474.03,75.008,81.712,78.363,98.837,100.38
474.05,77.048,89.812,83.413,106.24,100.38
474.07,71.138,72.012,71.813,93.637,93.484
474.09,65.648,69.212,69.013,86.137,93.184
474.11,72.328,75.612,68.263,87.837,98.984
474.13,64.978,73.112,72.112,83.137,88.684
474.15,74.918,82.212,74.263,97.437,101.08
474.17,61.328,68.512,68.963,80.937,85.484
474.19,75.378,78.512,77.763,94.937,95.284
474.2,64.248,70.512,73.063,93.637,90.984
474.22,75.148,79.012,74.612,88.237,99.884
474.24,67.268,74.412,71.063,84.637,90.284
474.26,75.278,82.112,70.913,98.537,95.084
474.28,70.278,73.312,75.913,91.337,92.184
474.3,70.968,78.912,76.663,94.337,102.58
474.32,68.648,72.212,69.862,92.837,87.284
474.34,74.518,80.912,74.263,88.837,97.484
474.36,67.638,72.712,70.713,82.737,96.484
474.37,75.038,85.112,78.413,99.737,107.98
474.39,69.318,73.112,70.663,94.437,95.184
474.41,78.728,83.012,76.362,97.937,98.984
474.43,68.428,72.512,72.563,94.937,95.684
474.45,76.928,85.012,78.413,104.24,104.58
474.47,68.068,74.012,74.163,91.937,88.284
474.49,74.648,80.612,74.463,92.337,92.684
474.51,66.048,73.212,68.913,86.837,92.584
474.52,72.308,82.712,77.613,93.337,94.784
474.54,64.408,71.412,67.563,85.037,91.784
474.56,81.178,88.312,85.213,103.84,110.48
474.58,64.488,70.412,69.362,81.837,90.284
474.6,78.028,81.912,75.213,98.337,101.18
474.62,67.118,74.612,67.862,85.137,96.684
474.64,71.548,78.212,76.713,95.437,96.984
474.66,68.198,78.812,70.763,92.637,91.584
474.68,77.278,84.512,72.112,96.837,102.68
474.69,70.758,77.412,77.363,97.437,102.68
474.71,75.288,80.812,80.463,98.037,101.88
474.73,65.718,70.612,72.513,91.237,96.384
474.75,78.548,89.712,73.313,107.24,103.08
474.77,78.498,89.512,90.713,111.74,111.28
474.79,89.658,95.612,95.213,114.04,122.28
474.81,65.328,70.712,73.263,92.537,93.684
474.83,72.938,77.212,75.612,96.137,98.484
474.85,65.178,64.312,69.913,86.937,91.084
474.86,71.018,78.012,74.013,96.737,102.78
474.88,63.348,70.312,69.862,83.337,90.284
474.9,75.608,83.812,72.362,99.137,98.784
474.92,66.788,75.112,69.763,87.137,83.384
474.94,75.608,80.612,75.513,99.537,104.08
474.96,80.588,89.712,90.163,108.04,109.48
474.98,76.038,85.812,75.963,100.34,93.684
475,67.488,75.012,73.513,90.637,91.284
475.01,86.908,94.812,89.713,118.04,119.18
475.03,67.928,75.212,68.813,97.237,97.984
475.05,78.268,86.312,74.612,98.937,109.88
475.07,68.158,78.212,73.112,92.037,93.784
475.09,85.628,96.212,89.913,106.64,120.98
475.11,66.418,73.712,75.612,86.137,90.684
475.13,74.658,81.712,70.163,96.737,99.684
475.15,62.448,74.612,66.263,92.937,86.884
475.17,76.458,85.812,73.413,96.337,106.18
475.18,67.178,76.212,72.513,92.037,88.784
475.2,74.668,75.912,73.563,91.337,98.084
475.22,64.208,74.312,74.112,86.837,83.984
475.24,76.428,86.212,73.362,98.137,108.18
475.26,68.448,75.412,73.563,96.037,92.184
475.28,82.258,91.412,91.013,111.54,111.08
475.3,74.438,81.012,83.413,100.54,111.58
475.31,74.738,74.412,72.213,104.74,100.08
475.33,64.518,67.812,71.913,90.937,87.184
475.35,73.808,76.412,77.713,95.937,96.384
475.37,65.168,74.212,67.862,83.837,88.484
475.39,73.898,84.412,75.663,92.937,100.08
475.41,65.828,73.712,74.862,82.037,95.784
475.43,73.128,82.012,77.613,92.937,99.684
475.44,64.698,75.512,67.713,89.837,90.284
475.46,73.628,80.412,73.763,95.037,95.584
475.48,66.418,76.312,74.263,86.137,91.984
475.5,85.508,90.712,92.563,111.94,115.98
475.52,66.498,75.112,73.862,82.937,88.984
475.54,83.328,94.212,88.613,112.24,112.08
475.56,65.008,73.312,73.112,89.037,88.884
475.58,77.408,84.212,80.263,98.337,98.684
475.6,67.808,76.612,69.213,90.637,95.484
475.61,76.588,84.412,76.563,97.337,99.784
475.63,68.958,73.212,72.963,95.437,88.784
475.65,82.618,94.112,92.213,112.44,117.18
475.67,65.028,78.812,69.663,93.237,87.684
475.69,77.138,82.812,78.363,98.237,103.28
475.71,66.198,78.912,77.513,91.737,93.184
475.73,73.498,83.912,73.112,97.837,100.08
475.74,65.568,72.912,73.163,89.537,90.484
475.76,73.318,82.312,75.763,93.137,99.384
475.78,68.818,75.512,69.213,92.037,94.184
475.8,75.268,83.912,78.313,96.137,102.68
475.82,65.748,77.612,71.913,92.237,90.784
475.84,74.108,81.112,80.013,100.24,97.384
475.86,65.268,74.212,73.313,85.037,93.984
475.88,73.468,81.612,76.163,100.74,103.18
475.89,64.358,73.412,69.213,88.137,93.084
475.91,84.298,92.512,93.213,108.44,118.08
475.93,66.698,70.612,73.563,92.237,91.584
475.95,74.398,76.412,80.213,93.037,105.08
475.97,75.548,87.912,86.213,95.237,110.68
475.99,76.438,84.012,81.063,103.54,109.48
476,66.548,74.112,81.663,94.137,87.984
476.02,73.228,82.812,75.213,99.837,93.684
476.04,74.718,84.712,85.163,105.64,104.08
476.06,75.978,84.612,73.063,98.737,105.68
476.08,67.448,74.112,72.763,93.637,88.884
476.1,75.508,84.512,80.663,104.94,101.88
476.12,66.348,73.712,70.563,87.237,93.784
476.13,72.358,82.612,76.713,94.337,101.38
476.15,65.638,71.612,70.663,88.837,84.984
476.17,75.968,87.112,81.413,102.34,98.784
476.19,63.668,71.712,71.963,89.537,86.884
476.21,76.588,81.512,74.413,94.737,96.784
476.23,67.158,74.212,71.813,86.837,90.384
476.25,72.078,80.112,78.263,97.937,99.384
476.26,67.508,76.012,74.663,93.437,96.884
476.28,71.488,74.912,71.413,94.037,96.584
476.3,65.538,72.812,68.463,86.637,91.484
476.32,75.818,79.812,74.362,93.937,100.28
476.34,62.818,73.912,72.063,84.837,87.784
476.36,77.868,89.112,76.263,92.237,98.984
476.38,69.798,76.312,73.263,92.537,91.984
476.39,111.61,133.51,131.56,143.24,154.08
476.41,66.958,74.412,75.413,93.837,92.084
476.43,75.848,85.412,79.063,101.94,106.38
476.45,68.048,73.412,72.963,100.24,94.384
476.47,77.518,84.212,77.463,107.54,99.084
476.49,64.128,70.412,70.313,88.337,90.584
476.51,74.578,81.512,73.163,105.64,95.584
476.52,66.278,75.412,69.963,94.637,96.484
476.54,74.878,82.612,78.613,96.637,95.684
476.56,65.278,70.812,68.862,88.837,95.484
476.58,76.288,83.912,78.313,103.44,106.78
476.6,70.838,79.012,79.413,90.937,94.484
476.62,80.078,91.012,88.813,108.24,110.78
476.64,68.238,76.812,71.463,97.437,99.784
476.65,76.398,82.912,74.963,96.137,101.28
476.67,67.288,77.012,74.813,92.437,95.484
476.69,76.978,84.612,77.263,97.337,102.38
476.71,66.668,77.612,76.463,86.037,90.684
476.73,81.418,95.512,82.963,102.84,114.78
476.75,69.158,75.512,73.213,92.937,98.584
476.76,76.618,89.012,74.663,98.137,103.88
476.78,67.428,80.812,72.362,88.737,96.484
476.8,73.918,83.312,74.963,100.14,98.084
476.82,71.018,80.612,76.813,86.537,95.684
476.84,76.098,90.012,80.863,100.34,105.78
476.86,69.088,76.012,76.263,93.937,92.684
476.88,80.248,85.912,79.013,103.24,100.78
476.89,69.048,72.712,72.713,94.537,99.184
476.91,87.118,98.412,97.663,121.54,118.98
476.93,72.748,82.112,75.763,93.237,99.584
476.95,78.038,87.112,76.563,105.24,99.284
476.97,68.288,77.812,80.363,93.737,97.684
476.99,93.838,109.21,104.61,138.14,136.28
477,70.968,82.112,80.263,94.237,97.784
477.02,77.728,85.512,76.013,99.937,110.88
477.04,81.718,91.812,91.513,110.14,117.58
477.06,75.748,83.412,77.513,104.14,112.18
477.08,84.518,98.512,98.263,109.14,119.28
477.1,74.868,79.912,75.263,98.637,98.784
477.12,64.898,72.012,72.563,83.637,97.984
477.13,77.038,84.412,75.513,100.94,101.68
477.15,65.308,68.012,69.813,85.337,93.584
477.17,78.638,83.912,78.663,102.04,104.58
477.19,67.558,73.012,75.663,88.237,100.68
477.21,75.688,81.112,79.113,98.137,104.08
477.23,79.928,84.112,92.213,103.74,106.38
477.24,74.018,84.512,77.963,98.537,102.08
477.26,77.918,87.212,87.963,105.54,105.18
477.28,82.678,92.812,91.663,107.24,113.88
477.3,68.618,76.612,73.513,94.337,95.584
477.32,73.718,82.112,80.663,97.737,98.284
477.34,62.168,70.312,70.313,90.537,90.584
477.36,74.638,83.712,74.413,101.24,107.88
477.37,67.698,79.112,70.563,89.537,90.084
477.39,69.458,78.812,72.513,96.437,99.284
477.41,67.758,78.712,75.963,89.537,88.884
477.43,74.148,85.212,79.913,97.137,102.58
477.45,63.028,75.512,71.362,88.937,95.284
477.46,73.348,85.412,78.513,93.837,98.984
477.48,64.178,76.712,74.013,93.337,88.584
477.5,75.318,76.812,80.513,97.437,102.98
477.52,66.138,78.312,75.413,96.837,90.784
477.54,73.328,84.412,76.913,91.137,98.184
477.56,66.908,82.612,77.413,90.237,100.18
477.57,83.028,93.012,89.163,108.54,115.58
477.59,65.168,71.112,77.713,91.037,91.584
477.61,77.708,90.212,79.963,104.94,110.28
477.63,59.698,76.712,74.013,85.237,91.184
477.65,75.808,81.412,80.163,103.84,107.18
477.67,73.638,87.812,86.613,103.14,105.08
477.69,73.898,86.812,80.213,96.437,103.68
477.7,63.068,71.812,70.813,89.537,87.084
477.72,73.388,86.812,80.763,109.14,105.28
477.74,74.038,89.012,82.713,96.837,106.28
477.76,70.328,77.012,75.163,99.437,95.284
477.78,63.568,72.712,71.763,84.337,97.184
477.8,70.778,74.612,76.863,96.437,101.28
477.81,73.808,93.912,88.713,97.837,112.38
477.83,71.838,79.012,77.013,103.74,104.08
477.85,65.378,76.612,81.613,91.637,89.784
477.87,75.498,83.612,78.413,100.44,102.48
477.89,65.858,72.612,74.163,89.537,87.384
477.9,75.078,90.612,79.813,101.44,106.08
477.92,74.998,85.612,86.163,104.74,105.98
477.94,74.138,84.212,76.362,94.737,97.384
477.96,57.818,70.312,71.563,81.337,84.184
477.98,70.978,81.612,76.713,96.837,94.984
478,62.408,76.612,73.063,90.037,91.184
478.01,75.888,85.712,76.112,99.037,99.884
478.03,66.458,75.612,78.313,95.237,87.784
478.05,68.948,80.412,73.813,92.937,94.984
478.07,60.918,69.712,72.313,83.537,84.984
478.09,106.71,126.21,132.86,148.54,160.68
478.11,62.808,71.312,73.513,88.837,94.084
478.12,75.358,89.512,81.913,97.337,107.98
478.14,64.528,79.912,75.963,88.137,91.984
478.16,68.368,82.512,73.513,93.637,95.584
478.18,64.748,77.012,76.463,91.337,89.484
478.2,69.868,82.112,79.313,91.337,94.784
478.21,61.128,70.012,69.213,83.737,91.884
478.23,71.838,75.212,78.713,95.137,100.68
478.25,60.048,72.512,74.013,91.337,86.084
478.27,69.298,77.412,75.563,97.137,96.684
478.29,59.788,69.312,75.513,84.337,87.284
478.31,80.228,91.712,92.063,109.94,118.48
478.32,63.668,75.712,73.112,91.037,86.684
478.34,68.188,78.512,77.863,98.937,93.384
478.36,63.228,68.412,72.313,87.837,95.284
478.38,71.868,81.312,77.013,95.437,95.584
478.4,61.298,67.312,69.163,86.237,88.784
478.42,69.278,79.112,74.813,100.64,107.08
478.43,61.568,68.912,75.263,84.137,96.984
478.45,73.168,82.712,79.013,94.837,99.984
478.47,62.678,71.312,67.862,90.837,85.884
478.49,69.558,81.112,78.913,97.237,101.08
478.51,61.968,70.012,74.362,86.437,91.284
478.52,68.808,77.112,73.663,91.937,92.784
478.54,61.788,70.012,73.163,87.337,86.884
478.56,73.308,87.312,78.263,96.537,106.28
478.58,60.438,72.412,73.513,89.737,88.884
478.6,68.188,79.512,75.213,95.337,99.784
478.62,63.188,70.412,71.362,82.037,93.284
478.63,70.938,83.112,82.113,96.337,94.984
478.65,60.188,70.512,70.963,86.937,89.484
478.67,68.358,75.112,76.313,95.937,90.584
478.69,62.238,68.812,72.263,90.937,95.184
478.7,70.948,81.312,81.613,94.337,100.18
478.72,59.938,73.412,71.213,82.037,92.984
478.74,71.448,77.712,75.313,98.737,99.284
478.76,64.308,72.012,72.513,88.437,94.184
478.78,73.728,86.912,86.963,106.94,106.08
478.8,64.178,74.112,72.963,82.637,97.184
478.81,69.878,76.212,78.563,94.537,100.38
478.83,64.548,70.112,77.613,94.237,93.584
478.85,71.358,80.312,78.513,95.937,104.58
478.87,60.288,71.112,74.013,81.137,91.784
478.89,69.718,78.712,74.913,91.637,93.884
478.9,60.908,78.212,73.313,86.137,89.884
478.92,72.898,87.912,80.463,103.84,109.68
478.94,73.898,89.812,91.813,99.637,104.78
478.96,74.328,84.012,79.163,102.44,106.38
478.98,65.838,75.812,73.313,92.737,89.484
479,72.648,79.812,78.113,93.737,100.08
479.01,62.228,70.412,73.763,86.037,91.984
479.03,74.988,83.812,77.263,99.937,100.08
479.05,65.468,74.712,69.913,91.337,89.884
479.07,72.258,84.612,73.813,102.64,99.284
479.09,76.208,89.412,86.913,104.74,111.98
479.1,75.268,87.312,80.313,104.74,100.68
479.12,67.868,81.612,75.763,98.637,98.184
479.14,73.718,82.012,78.313,93.137,100.68
479.16,65.308,72.412,74.563,89.837,89.784
479.18,74.458,88.612,84.513,107.64,103.68
479.19,65.578,77.712,76.813,90.037,99.084
479.21,74.538,84.712,79.813,94.837,107.18
479.23,58.388,71.712,70.112,81.837,80.684
479.25,73.048,83.912,79.213,104.44,98.784
479.27,63.958,76.412,75.112,87.137,97.984
479.28,73.818,81.512,80.163,99.937,101.28
479.3,77.298,87.212,88.863,103.94,111.08
479.32,73.758,85.712,83.013,99.637,104.48
479.34,67.388,79.212,73.563,98.537,98.884
479.36,75.628,85.912,83.013,107.24,102.48
479.37,69.288,80.812,77.513,94.437,96.784
479.39,77.438,85.712,87.563,102.04,102.28
479.41,74.908,88.512,93.463,110.54,102.98
479.43,79.418,89.312,87.113,110.14,116.38
479.45,68.588,79.612,79.063,95.337,100.78
479.46,78.618,89.512,84.513,104.74,104.68
479.48,68.568,76.512,76.713,96.937,97.884
479.5,78.068,86.312,76.063,101.54,106.58
479.52,67.138,76.712,78.713,94.537,93.284
479.54,78.298,84.712,84.063,100.94,104.48
479.55,110.57,134.01,146.61,156.44,164.28
479.57,155.76,185.51,196.81,221.94,233.28
479.59,68.328,73.612,79.363,93.437,97.784
479.61,76.258,86.212,83.713,102.34,109.18
479.63,68.038,75.412,76.263,94.337,92.784
479.64,78.078,82.712,86.463,107.34,106.48
479.66,66.708,82.612,77.363,95.437,93.784
479.68,74.838,86.312,83.413,108.44,114.78
479.7,79.878,90.212,93.213,109.44,111.68
479.72,78.008,96.012,82.363,111.04,109.88
479.73,68.678,79.012,72.663,87.937,91.784
479.75,74.038,86.612,82.013,99.837,101.18
479.77,69.278,80.012,77.363,98.137,97.084
479.79,74.218,86.812,84.263,104.04,104.38
479.81,73.548,88.712,90.413,104.44,104.48
479.82,76.178,89.612,85.663,99.637,105.78
479.84,71.018,83.212,79.763,100.04,94.884
479.86,74.958,84.312,79.913,99.137,102.28
479.88,65.818,72.912,78.663,93.737,97.684
479.89,76.948,83.412,83.863,99.937,104.78
479.91,66.088,80.512,76.663,98.737,97.984
479.93,78.318,86.312,84.513,104.94,102.78
479.95,64.328,77.812,77.413,85.437,93.884
479.97,73.628,82.512,80.363,105.14,103.38
479.99,64.898,75.412,77.963,89.837,93.284
480,75.898,85.512,86.163,104.64,105.68
480.02,82.168,102.41,92.013,108.14,112.28
480.04,75.258,86.612,83.163,100.24,109.68
480.06,68.238,83.312,82.213,92.037,97.584
480.07,75.588,86.012,82.413,100.24,105.38
480.09,68.508,78.412,75.213,91.837,93.784
480.11,83.428,91.112,91.463,108.94,113.08
480.13,69.568,76.812,81.013,94.237,97.984
480.15,78.248,86.512,82.863,100.54,115.48
480.16,70.318,77.312,83.863,94.237,96.184
480.18,75.568,91.112,81.663,107.44,97.184
480.2,82.178,98.412,101.26,119.14,120.68
480.22,76.188,91.712,82.563,100.44,100.68
480.24,75.688,86.912,92.563,103.74,107.48
480.25,77.058,89.312,87.363,105.44,104.78
480.27,87.548,108.41,114.06,129.24,131.68
480.29,76.078,85.912,82.363,109.44,104.28
480.31,79.398,89.912,90.713,114.14,113.28
480.32,77.848,92.712,85.313,103.74,108.68
480.34,68.608,83.312,84.613,96.037,103.68
480.36,77.908,91.312,88.763,104.14,111.58
480.38,68.028,80.812,81.013,100.24,98.284
480.4,75.918,88.412,79.713,102.94,105.58
480.41,69.548,81.212,79.713,98.737,98.284
480.43,76.548,93.312,82.863,100.54,104.18
480.45,64.448,75.112,74.112,93.137,93.484
480.47,78.868,93.712,83.463,112.24,109.48
480.49,68.938,77.112,80.113,94.137,94.484
480.5,85.598,105.91,97.413,112.84,122.88
480.52,70.568,78.912,79.663,90.937,95.984
480.54,71.008,88.412,73.013,95.837,94.284
480.56,57.818,67.512,65.463,82.237,81.884
480.57,74.748,94.212,80.813,98.137,104.98
480.59,56.078,74.012,65.663,78.737,79.384
480.61,68.098,82.112,72.362,94.337,96.284
480.63,61.168,72.712,67.563,89.037,87.284
480.64,68.608,83.612,75.763,88.837,96.884
480.66,70.548,88.012,86.363,99.337,105.98
480.68,71.258,85.112,69.663,95.037,101.38
480.7,62.328,74.712,69.612,92.237,86.284
480.72,69.768,85.412,77.113,98.037,94.384
480.73,56.358,77.112,66.313,84.337,79.184
480.75,77.678,97.912,82.813,99.737,108.68
480.77,58.988,70.212,70.763,80.637,84.584
480.79,66.638,88.012,73.963,89.237,98.284
480.81,61.868,72.812,67.013,85.937,94.084
480.82,68.808,82.412,69.612,90.237,87.084
480.84,60.258,73.812,65.663,84.337,92.484
480.86,66.648,86.412,72.913,94.437,96.984
480.88,65.118,83.912,76.112,87.737,93.284
480.89,68.518,87.712,76.963,94.637,97.984
480.91,75.088,88.112,87.663,108.64,104.08
480.93,77.078,98.212,84.563,102.24,107.98
480.95,61.488,78.112,72.013,85.937,87.584
480.96,71.528,83.012,76.813,94.137,95.184
480.98,63.058,78.512,76.213,81.637,90.684
481,71.548,87.512,74.563,94.037,97.784
481.02,61.688,75.612,65.913,83.837,84.084
481.04,67.858,82.512,76.963,96.237,93.684
481.05,61.058,78.412,72.063,81.937,89.284
