Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
423.26,0.033369,0.097709,0.042265,0.042505,0.043985
423.29,0.039578,0.109,0.047099,0.049816,0.045387
423.31,0.03002,0.087615,0.042567,0.041526,0.037588
423.34,0.063023,0.21678,0.099626,0.082456,0.084162
423.36,0.038925,0.10763,0.056767,0.047628,0.04651
423.39,0.041075,0.12149,0.060263,0.053788,0.052009
423.41,0.037434,0.11482,0.052926,0.045901,0.048025
423.44,0.037021,0.11105,0.048005,0.047859,0.04376
423.46,0.032795,0.095827,0.048653,0.046362,0.042021
423.49,0.042829,0.13637,0.058623,0.052636,0.052738
423.51,0.03412,0.088983,0.044337,0.045153,0.042245
423.54,0.038242,0.11499,0.048351,0.047743,0.044041
423.57,0.032119,0.089497,0.043733,0.04688,0.038317
423.59,0.039326,0.10832,0.050336,0.049125,0.046678
423.62,0.032497,0.095656,0.045243,0.043656,0.041796
423.64,0.036367,0.1001,0.045502,0.047513,0.044546
423.67,0.038988,0.11482,0.05435,0.052694,0.046902
423.69,0.042078,0.12833,0.057976,0.051946,0.049877
423.72,0.031339,0.092918,0.043344,0.04026,0.037307
423.75,0.040633,0.11191,0.050379,0.049758,0.04477
423.77,0.033546,0.10216,0.04343,0.04475,0.04275
423.8,0.038076,0.10814,0.052494,0.0516,0.046959
423.82,0.035748,0.1013,0.043517,0.048492,0.042413
423.85,0.037153,0.10062,0.048394,0.049873,0.045668
423.87,0.033019,0.088299,0.043776,0.04475,0.042189
423.9,0.041986,0.13158,0.057932,0.055457,0.05083
423.92,0.034968,0.10558,0.044596,0.047168,0.041852
423.95,0.041379,0.12303,0.052106,0.053327,0.051111
423.97,0.032314,0.091892,0.043301,0.042159,0.037139
424,0.039578,0.11311,0.050681,0.050046,0.045275
424.02,0.033948,0.09155,0.045675,0.043196,0.043087
424.05,0.038999,0.11345,0.048049,0.050794,0.046566
424.08,0.035461,0.09788,0.049646,0.043196,0.042357
424.1,0.041287,0.12337,0.053789,0.049816,0.051055
424.13,0.035565,0.10113,0.042912,0.04498,0.043143
424.15,0.040014,0.11567,0.049732,0.049758,0.04954
424.18,0.035989,0.11122,0.048739,0.048031,0.043872
424.2,0.038277,0.1114,0.047574,0.04688,0.044153
424.23,0.043781,0.13603,0.070104,0.056839,0.055544
424.25,0.042072,0.12594,0.053271,0.053961,0.050606
424.28,0.035719,0.10113,0.044682,0.048089,0.04449
424.31,0.039561,0.11636,0.053573,0.049413,0.047576
424.33,0.033214,0.094116,0.042826,0.043886,0.040225
424.36,0.040444,0.12149,0.05271,0.051946,0.04477
424.38,0.042044,0.13056,0.063457,0.058911,0.054758
424.41,0.041453,0.11293,0.051199,0.051946,0.051279
424.43,0.036299,0.098735,0.047099,0.05137,0.042582
424.46,0.041837,0.11567,0.053142,0.054363,0.050718
424.48,0.044503,0.1321,0.060479,0.057817,0.056442
424.51,0.040943,0.11875,0.052149,0.051255,0.047856
424.53,0.035949,0.094629,0.048178,0.045729,0.04477
424.56,0.062593,0.19249,0.096604,0.083549,0.081188
424.58,0.036207,0.10832,0.045588,0.046592,0.044939
424.61,0.041573,0.1244,0.049516,0.051312,0.051055
424.63,0.035679,0.099933,0.045286,0.048492,0.038485
424.66,0.041608,0.12508,0.053573,0.053788,0.048025
424.69,0.036625,0.10763,0.048955,0.04734,0.043592
424.71,0.041986,0.11858,0.053142,0.054306,0.051055
424.74,0.038764,0.10438,0.04861,0.048492,0.048586
424.76,0.042852,0.11037,0.052019,0.052406,0.050269
424.79,0.038403,0.094116,0.048567,0.048952,0.047744
424.81,0.04307,0.1244,0.050681,0.053788,0.051279
424.84,0.042502,0.12269,0.056465,0.052752,0.053187
424.86,0.041195,0.11396,0.050422,0.052752,0.049372
424.89,0.037589,0.098393,0.04848,0.047571,0.045836
424.91,0.042262,0.12046,0.048998,0.052752,0.048305
424.94,0.037084,0.096853,0.047919,0.047916,0.047464
424.96,0.047347,0.13877,0.060738,0.062941,0.055712
424.99,0.03744,0.10301,0.047617,0.046247,0.046397
425.02,0.041356,0.11191,0.052494,0.050104,0.049259
425.04,0.037491,0.098051,0.047919,0.045556,0.046341
425.07,0.042537,0.1167,0.052753,0.052003,0.052738
425.09,0.037566,0.10541,0.048264,0.047168,0.045331
425.12,0.044091,0.12046,0.05448,0.053788,0.048866
425.14,0.037881,0.11191,0.04615,0.048952,0.04679
425.17,0.042852,0.11687,0.050681,0.052291,0.044097
425.19,0.039406,0.10814,0.054307,0.05091,0.04752
425.22,0.04647,0.13056,0.062335,0.057933,0.058743
425.24,0.037726,0.10455,0.050422,0.048377,0.045836
425.27,0.042135,0.11499,0.051933,0.053442,0.047913
425.3,0.037216,0.10404,0.048092,0.048434,0.045107
425.32,0.050392,0.14322,0.066565,0.059257,0.058518
425.35,0.036901,0.10027,0.047444,0.048377,0.048866
425.37,0.043437,0.11704,0.05927,0.055803,0.050606
425.4,0.037164,0.094629,0.05025,0.047398,0.041852
425.42,0.044194,0.12269,0.054221,0.052464,0.050101
425.45,0.037961,0.098051,0.049559,0.050276,0.046285
425.47,0.042972,0.11841,0.05258,0.053039,0.049091
425.5,0.037279,0.097366,0.047272,0.048895,0.043087
425.52,0.042422,0.11721,0.053573,0.052176,0.051953
425.55,0.037841,0.1025,0.051329,0.049643,0.045107
425.57,0.042061,0.11858,0.054177,0.052924,0.048586
425.6,0.03838,0.10387,0.050422,0.049931,0.044939
425.62,0.044779,0.12474,0.053875,0.056724,0.052794
425.65,0.037875,0.11071,0.048308,0.049528,0.04578
425.67,0.04268,0.12252,0.050984,0.052521,0.050213
425.7,0.037181,0.098735,0.046883,0.047456,0.045556
425.73,0.046826,0.13312,0.06445,0.060696,0.058125
425.75,0.038586,0.10216,0.04684,0.047628,0.044546
425.77,0.042892,0.12115,0.052667,0.056033,0.050662
425.8,0.038592,0.098735,0.050379,0.049355,0.041123
425.83,0.042617,0.11447,0.054221,0.05373,0.05358
425.85,0.039142,0.10917,0.052624,0.048492,0.048081
425.88,0.041625,0.1155,0.052969,0.053903,0.049596
425.9,0.038495,0.097024,0.050293,0.047283,0.04752
425.93,0.04221,0.12337,0.052063,0.049125,0.052289
425.95,0.041258,0.11927,0.058666,0.057069,0.055825
425.98,0.043878,0.12423,0.05258,0.054248,0.050494
426,0.037474,0.10267,0.050422,0.048895,0.044939
426.03,0.040971,0.10609,0.054523,0.051543,0.046846
426.05,0.037216,0.098735,0.048955,0.046016,0.048418
426.08,0.042778,0.12132,0.057673,0.053788,0.046959
426.1,0.039458,0.093431,0.054307,0.052406,0.045163
426.13,0.042892,0.12542,0.057717,0.050852,0.050269
426.15,0.036797,0.097709,0.045934,0.047225,0.044939
426.18,0.044027,0.11892,0.054048,0.05586,0.054253
426.2,0.038535,0.10318,0.049948,0.050794,0.042638
426.23,0.043569,0.11533,0.05612,0.048952,0.052514
426.25,0.037371,0.095998,0.050379,0.048146,0.046622
426.28,0.043655,0.11636,0.058148,0.056378,0.052177
426.31,0.039211,0.10472,0.052019,0.050564,0.043255
426.33,0.044693,0.12731,0.053142,0.059199,0.052346
426.36,0.038282,0.096169,0.046926,0.049643,0.046846
426.38,0.044951,0.11721,0.056983,0.055457,0.052009
426.41,0.03936,0.10455,0.049818,0.053788,0.044209
426.43,0.046671,0.13466,0.061515,0.060581,0.054702
426.46,0.039584,0.10455,0.051976,0.049125,0.04679
426.48,0.044102,0.11191,0.05681,0.051946,0.050213
426.51,0.042709,0.12303,0.053918,0.0554,0.05257
426.53,0.043701,0.11636,0.056033,0.052636,0.052346
426.56,0.038133,0.10267,0.052624,0.049816,0.0455
426.58,0.044234,0.12731,0.054436,0.0535,0.049708
426.61,0.039337,0.10301,0.052365,0.049528,0.044939
426.63,0.044182,0.12525,0.051847,0.054018,0.051279
426.66,0.041642,0.1066,0.053012,0.052752,0.0478
426.68,0.042651,0.11037,0.053962,0.054191,0.051448
426.71,0.039756,0.10524,0.052537,0.050391,0.046117
426.73,0.047691,0.12867,0.059875,0.060178,0.054983
426.76,0.038936,0.099077,0.048394,0.049528,0.045219
426.78,0.045191,0.12457,0.059098,0.058451,0.051784
426.81,0.041166,0.11208,0.053616,0.053155,0.05083
426.83,0.044125,0.12217,0.057112,0.058969,0.051392
426.86,0.041459,0.10455,0.051631,0.056033,0.044939
426.88,0.044331,0.11567,0.054782,0.055112,0.053636
426.91,0.041545,0.11755,0.054436,0.05114,0.049989
426.94,0.043265,0.11567,0.053703,0.056436,0.052177
426.96,0.03998,0.10164,0.049905,0.051312,0.049989
426.99,0.04737,0.12457,0.059011,0.060523,0.05734
427.01,0.041035,0.10934,0.05271,0.051543,0.047071
427.04,0.044905,0.12252,0.056767,0.054421,0.051897
427.06,0.040754,0.10353,0.05271,0.051543,0.045107
427.09,0.046917,0.11875,0.057803,0.057702,0.058406
427.11,0.04487,0.12782,0.063284,0.061617,0.054646
427.14,0.045851,0.11875,0.056853,0.057933,0.054141
427.16,0.040616,0.10797,0.053444,0.04947,0.050157
427.19,0.046212,0.12406,0.059702,0.057012,0.054927
427.21,0.039349,0.098906,0.052149,0.047456,0.04578
427.24,0.043385,0.11328,0.055515,0.052752,0.051279
427.26,0.041092,0.1037,0.053573,0.053673,0.052177
427.29,0.04643,0.12354,0.055861,0.056206,0.052177
427.31,0.041012,0.10181,0.053098,0.05091,0.049428
427.34,0.045988,0.11944,0.058235,0.056263,0.054927
427.36,0.043076,0.11191,0.053012,0.053845,0.048698
427.39,0.044916,0.12115,0.056076,0.057645,0.04982
427.41,0.040742,0.10712,0.057846,0.052924,0.048474
427.44,0.047915,0.13244,0.062766,0.061214,0.052963
427.46,0.044647,0.12799,0.0635,0.061329,0.05459
427.49,0.061704,0.18992,0.094144,0.081765,0.077934
427.51,0.040868,0.10045,0.054911,0.053615,0.049428
427.54,0.045816,0.12423,0.06091,0.057702,0.054478
427.56,0.043414,0.10917,0.055256,0.054248,0.052458
427.59,0.046269,0.11413,0.05776,0.059832,0.049372
427.61,0.041264,0.097195,0.053142,0.052579,0.048923
427.64,0.04694,0.11293,0.058666,0.055515,0.049596
427.66,0.041447,0.098906,0.055774,0.050104,0.047183
427.69,0.047244,0.12286,0.057544,0.064035,0.054029
427.71,0.053815,0.15194,0.075283,0.071403,0.068282
427.74,0.047147,0.11687,0.056983,0.060868,0.055376
427.76,0.043913,0.11447,0.057328,0.055227,0.052458
427.79,0.048161,0.12867,0.062378,0.061617,0.05734
427.81,0.042967,0.11465,0.056422,0.054997,0.052458
427.84,0.047886,0.12474,0.061083,0.060178,0.057676
427.86,0.047777,0.13415,0.065486,0.059947,0.055712
427.89,0.050919,0.14322,0.064277,0.062653,0.062109
427.91,0.042542,0.11242,0.055386,0.05586,0.053412
427.94,0.050661,0.13244,0.060263,0.061502,0.059416
427.96,0.042611,0.10695,0.05681,0.054766,0.049652
427.99,0.046722,0.11927,0.056422,0.059257,0.053973
428.01,0.044366,0.10832,0.054954,0.054421,0.047744
428.04,0.048236,0.11721,0.06009,0.065071,0.056498
428.06,0.043403,0.11088,0.059184,0.055572,0.052009
428.09,0.050369,0.12577,0.060306,0.060696,0.058799
428.12,0.043099,0.11242,0.057328,0.05799,0.049372
428.14,0.052708,0.14938,0.071096,0.065934,0.063456
428.17,0.043661,0.11619,0.059443,0.057472,0.052346
428.19,0.050902,0.13124,0.059486,0.062365,0.059753
428.21,0.045237,0.11636,0.060047,0.059199,0.052233
428.24,0.055099,0.14424,0.067816,0.070021,0.060875
428.26,0.042772,0.099419,0.055343,0.053961,0.046846
428.29,0.047376,0.13073,0.058925,0.060235,0.053861
428.31,0.04268,0.11191,0.055429,0.054939,0.0533
428.34,0.053224,0.14048,0.074074,0.064438,0.063119
428.37,0.045811,0.10678,0.059831,0.059832,0.052626
428.39,0.04893,0.12611,0.063457,0.063516,0.057059
428.42,0.045994,0.11174,0.059788,0.058163,0.052121
428.44,0.048723,0.11396,0.059529,0.058163,0.055544
428.46,0.045105,0.10763,0.05927,0.057242,0.05083
428.49,0.048127,0.1155,0.059572,0.059199,0.054534
428.51,0.044308,0.11447,0.0594,0.054248,0.053187
428.54,0.050271,0.12885,0.061342,0.06415,0.054085
428.56,0.043236,0.1078,0.054911,0.052291,0.051055
428.59,0.056842,0.14664,0.072046,0.069561,0.069348
428.62,0.045811,0.11978,0.060479,0.057645,0.052458
428.64,0.047921,0.12098,0.060479,0.060465,0.056835
428.67,0.044372,0.10763,0.057889,0.05989,0.052346
428.69,0.051017,0.12867,0.064622,0.063171,0.05936
428.71,0.043741,0.10763,0.05858,0.059487,0.05156
428.74,0.049847,0.12645,0.060565,0.062711,0.055825
428.76,0.045513,0.11157,0.059961,0.056896,0.051279
428.79,0.087919,0.26913,0.14602,0.11786,0.11345
428.81,0.045484,0.12303,0.060824,0.060293,0.051167
428.84,0.050191,0.12611,0.060738,0.060984,0.059079
428.86,0.046952,0.11704,0.064493,0.060523,0.057059
428.89,0.051693,0.135,0.064363,0.066049,0.058125
428.91,0.045134,0.11516,0.055343,0.06012,0.054758
428.94,0.051332,0.12423,0.063155,0.061271,0.061324
428.96,0.045776,0.10832,0.064579,0.061041,0.056442
428.99,0.051906,0.11961,0.06527,0.062192,0.055769
429.01,0.047657,0.11995,0.060695,0.060581,0.05459
429.04,0.050656,0.13056,0.065097,0.063516,0.056498
429.06,0.048408,0.13175,0.060177,0.061559,0.054983
429.09,0.052049,0.12679,0.06514,0.064322,0.059697
429.11,0.045318,0.10472,0.056681,0.059026,0.053187
429.14,0.05108,0.12269,0.063716,0.065359,0.059584
429.16,0.045254,0.10883,0.060652,0.060235,0.050101
429.19,0.051464,0.13004,0.067687,0.063516,0.059977
429.21,0.050971,0.12474,0.071355,0.065474,0.059865
429.24,0.056068,0.14938,0.078606,0.071,0.068394
429.26,0.046946,0.10934,0.061342,0.061617,0.055432
429.29,0.051303,0.12713,0.063155,0.067489,0.06037
429.31,0.046287,0.109,0.061687,0.062423,0.0533
429.34,0.049996,0.12816,0.064018,0.062826,0.056947
429.36,0.045226,0.10284,0.059875,0.055687,0.052794
429.39,0.051676,0.13894,0.067644,0.067604,0.061548
429.41,0.044802,0.10883,0.060263,0.057645,0.05459
429.44,0.056269,0.15382,0.072823,0.072842,0.062278
429.46,0.044096,0.10421,0.059745,0.057242,0.054478
429.49,0.052422,0.13877,0.065097,0.067834,0.060033
429.51,0.052284,0.135,0.06691,0.065762,0.059921
429.54,0.050283,0.1155,0.06091,0.063632,0.058125
429.56,0.047577,0.11807,0.061299,0.058105,0.058462
429.59,0.052026,0.12234,0.064622,0.062768,0.059416
429.61,0.045679,0.11157,0.06022,0.06035,0.054085
429.64,0.055311,0.14048,0.071571,0.070482,0.064803
429.66,0.047485,0.11191,0.063543,0.058911,0.055488
429.69,0.050896,0.11875,0.063673,0.064668,0.056105
429.71,0.047164,0.10814,0.063241,0.062077,0.05762
429.74,0.051126,0.11995,0.068723,0.064207,0.057845
429.76,0.04737,0.10832,0.061817,0.060293,0.052907
429.79,0.050621,0.12388,0.066867,0.06415,0.061492
429.81,0.045438,0.10712,0.0594,0.058508,0.054927
429.83,0.052146,0.13124,0.069197,0.06841,0.057957
429.86,0.047043,0.10489,0.064622,0.058969,0.054702
429.88,0.052009,0.14014,0.065227,0.065186,0.058855
429.91,0.047066,0.11071,0.065486,0.059775,0.056274
429.94,0.049601,0.11225,0.065399,0.063977,0.058181
429.96,0.045484,0.099933,0.061213,0.059141,0.052738
429.98,0.049864,0.11755,0.066003,0.062826,0.058406
430.01,0.046195,0.11362,0.060004,0.056954,0.051392
430.03,0.052072,0.12628,0.062723,0.065762,0.059977
430.06,0.046201,0.10866,0.060608,0.059775,0.052289
430.08,0.050868,0.11824,0.067255,0.065992,0.057508
430.11,0.046751,0.10541,0.061169,0.062077,0.053075
430.13,0.050673,0.1285,0.066565,0.066165,0.05661
430.16,0.044675,0.10301,0.060134,0.058738,0.0533
430.18,0.052852,0.1297,0.068507,0.070252,0.062109
430.21,0.046172,0.11362,0.065788,0.060581,0.052738
430.23,0.051539,0.11824,0.067385,0.067373,0.059584
430.26,0.045604,0.099933,0.062594,0.060293,0.052402
430.28,0.051407,0.13175,0.066176,0.064322,0.058799
430.31,0.046992,0.10301,0.066047,0.063401,0.05459
430.33,0.052485,0.122,0.067557,0.067086,0.057059
430.36,0.049589,0.12354,0.067385,0.06415,0.056666
430.38,0.053368,0.11345,0.067946,0.071058,0.059921
430.41,0.04733,0.11225,0.060997,0.065359,0.053243
430.43,0.053763,0.13141,0.069327,0.066165,0.061043
430.46,0.047571,0.10079,0.067126,0.063056,0.056779
430.48,0.054566,0.13278,0.065744,0.068294,0.061268
430.5,0.052112,0.12765,0.073039,0.071518,0.060763
430.53,0.054291,0.12406,0.072219,0.069791,0.058799
430.56,0.048798,0.1179,0.067169,0.064207,0.055825
430.58,0.054319,0.12371,0.069327,0.071173,0.061212
430.6,0.047473,0.10763,0.066478,0.063574,0.062558
430.63,0.057186,0.14065,0.074463,0.075202,0.067496
430.65,0.048362,0.11276,0.063586,0.063862,0.055039
430.68,0.054554,0.12611,0.067816,0.071979,0.063681
430.7,0.049635,0.11225,0.066219,0.062826,0.056835
430.73,0.053958,0.12782,0.069197,0.065359,0.061436
430.75,0.049549,0.11259,0.069025,0.064956,0.056722
430.78,0.05362,0.12525,0.073082,0.069734,0.060707
430.8,0.049704,0.10797,0.06855,0.06484,0.056274
430.83,0.055707,0.13603,0.070449,0.072785,0.062951
430.85,0.049583,0.11636,0.065183,0.066683,0.056386
430.88,0.055587,0.13346,0.069672,0.071576,0.059977
430.9,0.051487,0.10832,0.069456,0.069446,0.058574
430.93,0.055265,0.12388,0.072046,0.074051,0.059416
430.95,0.051625,0.11088,0.066694,0.070885,0.056891
430.98,0.06155,0.14903,0.08521,0.079117,0.069797
431,0.051109,0.11208,0.06596,0.06864,0.057115
431.02,0.054749,0.12953,0.07196,0.06841,0.063905
431.05,0.049142,0.10524,0.069543,0.06461,0.057284
431.07,0.060173,0.14253,0.077829,0.078656,0.066318
431.1,0.048993,0.10746,0.064148,0.064265,0.055488
431.12,0.055753,0.12662,0.072823,0.070194,0.064298
431.15,0.050627,0.10626,0.068377,0.066395,0.055263
431.17,0.054881,0.13039,0.070276,0.072324,0.056442
431.2,0.052657,0.11516,0.068636,0.069331,0.055207
431.22,0.055558,0.12269,0.072434,0.07549,0.058911
431.25,0.051831,0.11892,0.068809,0.06841,0.058125
431.27,0.055999,0.13158,0.070751,0.075951,0.060594
431.3,0.0494,0.10712,0.066349,0.069273,0.054422
431.32,0.05659,0.12679,0.072262,0.075605,0.064466
431.35,0.052135,0.11516,0.073643,0.066567,0.058013
431.37,0.057788,0.13483,0.074506,0.073072,0.066374
431.39,0.056171,0.13158,0.078822,0.074166,0.066711
431.42,0.059268,0.12833,0.07524,0.076008,0.065308
431.44,0.054876,0.12508,0.080808,0.073648,0.061941
431.47,0.057049,0.12542,0.075887,0.073072,0.065981
431.49,0.052439,0.1179,0.069845,0.071,0.060426
431.52,0.055845,0.12029,0.072262,0.073533,0.064298
431.54,0.051544,0.11122,0.068032,0.070885,0.058967
431.57,0.05792,0.13826,0.073686,0.073821,0.064354
431.59,0.052399,0.11584,0.070622,0.072382,0.056274
431.62,0.061693,0.13945,0.085037,0.082168,0.070358
431.64,0.058063,0.13141,0.079599,0.077678,0.068226
431.67,0.057094,0.13381,0.075499,0.074857,0.062222
431.69,0.053907,0.12269,0.072089,0.071748,0.062446
431.72,0.057439,0.12782,0.07196,0.073993,0.065364
431.74,0.051745,0.10267,0.069758,0.071058,0.059921
431.76,0.05913,0.13774,0.079211,0.077563,0.066037
431.79,0.051584,0.10541,0.067126,0.071461,0.062166
431.81,0.064801,0.14801,0.088231,0.087176,0.075296
431.84,0.05319,0.11191,0.07675,0.073072,0.060258
431.86,0.05843,0.12645,0.075153,0.078541,0.065925
431.89,0.057811,0.12406,0.075801,0.077275,0.06239
431.91,0.058367,0.1285,0.075197,0.076642,0.065027
431.94,0.057507,0.12474,0.080505,0.083146,0.066542
431.96,0.059336,0.1256,0.074592,0.075605,0.069573
431.99,0.054646,0.11465,0.071269,0.069273,0.062671
432.01,0.05987,0.13227,0.077225,0.075548,0.06817
432.04,0.056498,0.11944,0.072348,0.074166,0.065252
432.06,0.061624,0.13227,0.080419,0.08401,0.063737
432.08,0.055965,0.11465,0.078002,0.07503,0.063793
432.11,0.061274,0.13962,0.078908,0.078887,0.070919
432.13,0.0569,0.11755,0.076621,0.076066,0.063456
432.16,0.059864,0.1232,0.076276,0.078599,0.06817
432.18,0.054916,0.11174,0.072607,0.074742,0.059753
432.21,0.060856,0.12354,0.075974,0.076929,0.067328
432.23,0.05444,0.11619,0.072564,0.076239,0.059079
432.26,0.059503,0.1297,0.076923,0.081132,0.067721
432.28,0.056888,0.12987,0.0777,0.073648,0.065925
432.31,0.060191,0.122,0.080635,0.079002,0.070134
432.33,0.053528,0.11054,0.071873,0.072842,0.060763
432.36,0.061039,0.12457,0.078779,0.081822,0.06845
432.38,0.056607,0.10986,0.078218,0.081247,0.064691
432.4,0.062031,0.13039,0.080592,0.078771,0.070751
432.43,0.056051,0.11995,0.078434,0.077908,0.066879
432.45,0.062094,0.13004,0.076362,0.08424,0.067272
432.48,0.057289,0.12645,0.07688,0.078829,0.06413
432.5,0.06124,0.12833,0.080333,0.082571,0.066991
432.53,0.057244,0.10883,0.078563,0.07952,0.062166
432.55,0.067054,0.1439,0.089828,0.087119,0.074455
432.58,0.057416,0.11242,0.077053,0.073936,0.064691
432.6,0.062576,0.13449,0.079297,0.082744,0.068394
432.63,0.056808,0.11328,0.074204,0.079347,0.067104
432.65,0.062255,0.1285,0.082922,0.085852,0.067609
432.67,0.055609,0.11276,0.076017,0.07572,0.060202
432.7,0.062536,0.13535,0.083268,0.086773,0.067104
432.72,0.058058,0.11293,0.075412,0.075605,0.066823
432.75,0.06116,0.12252,0.079858,0.083607,0.067833
432.77,0.056298,0.10096,0.072823,0.076469,0.060819
432.8,0.065414,0.13586,0.090864,0.089479,0.073388
432.82,0.055231,0.10541,0.076535,0.07336,0.063119
432.85,0.063172,0.1285,0.082016,0.083434,0.068506
432.87,0.059566,0.109,0.076923,0.081592,0.066094
432.89,0.063488,0.12696,0.085124,0.085161,0.074342
432.92,0.058505,0.11191,0.077916,0.082801,0.064915
432.94,0.063344,0.12748,0.085771,0.089133,0.069797
432.97,0.061664,0.13483,0.088274,0.085507,0.070807
432.99,0.066555,0.1374,0.08426,0.090342,0.072715
433.02,0.060902,0.1143,0.080246,0.086831,0.065532
433.04,0.067587,0.13928,0.086548,0.089018,0.073388
433.07,0.060334,0.11174,0.082189,0.083549,0.069853
433.09,0.065466,0.1374,0.088102,0.089651,0.070583
433.12,0.065362,0.1386,0.095007,0.091148,0.072322
433.14,0.064703,0.12782,0.08357,0.087809,0.071649
433.16,0.061372,0.11328,0.080074,0.083722,0.069404
433.19,0.066939,0.12577,0.081714,0.092242,0.069011
433.21,0.064881,0.12252,0.090519,0.088846,0.069797
433.24,0.066842,0.12867,0.088361,0.09512,0.071705
433.26,0.062857,0.12217,0.082663,0.088155,0.068675
433.29,0.069233,0.13654,0.087282,0.094084,0.075296
433.31,0.062364,0.11704,0.08439,0.085795,0.070134
433.34,0.067266,0.12987,0.087152,0.095235,0.071424
433.36,0.063224,0.11721,0.084865,0.090457,0.069685
